gene_name,logFC
UBE3D,-0.09895475739510383
EFNA5,0.12300623573336192
RSL24D1,0.15137460154977353
C11orf16,0.18120486433580824
CFAP52,-0.22749372015818342
JOSD2,0.13741921026920173
GPR108,-0.07795563168478026
EMC7,0.08185726033888416
ATP8B4,0.3675789614173292
GCFC2,0.09782665997458476
H1-5,-0.43221340935077607
USP7,0.06752239935584978
SMOX,0.08437640090912418
NUP133,-0.1011768530467592
CAPN9,0.4619093435643588
KIF6,0.1535115539302694
LEMD2,0.08122483709919794
PLEKHF2,-0.11629772381199684
PLAG1,-0.13104974957516377
NRBF2,0.0698178752453365
MUC5AC,0.31425404402451157
PRDM12,0.24331547603999415
LRRC43,-0.15302299029541294
LAPTM4A,-0.11512402320324132
RACK1,-0.07876966971447734
"NAA10",-0.06811119290664366
SRSF7,0.06953592656177889
ZBTB3,-0.10322192900288178
OR4A47,0.41751118346731686
GEMIN7,-0.14216768579684644
RNGTT,0.08237584913309538
NUTM2D,-0.12209813986490485
NRBP2,-0.1042282733405616
PLPPR5,-0.42295336179454807
SRSF2,0.08089506300700668
PRKCB,0.39545789171065027
PPP1R32,0.19370206868986517
CALCOCO2,0.07018961030981508
UTS2B,0.3250249486187197
ZAR1L,0.41540411371282976
VDAC3,-0.09363372310533949
ARHGEF7,-0.0658088639706115
GZMH,0.38872527474258795
AP3M1,0.09044418578958123
UBE2O,-0.09803067472347275
GCC1,-0.09568731982874666
FOXM1,-0.1417135570696067
ABLIM2,-0.20625643470639468
ME1,-0.09700075770392233
CENPT,-0.09603088523837189
PPIL2,-0.09880426165652999
AFTPH,-0.07647205624818862
MRPS31,-0.13207973240820708
TRIM49C,0.4650259436102395
CCND1,0.09565167257705548
ZZEF1,0.08617141497863091
ZDHHC4,0.08574225835153179
UGP2,0.1417271300474178
TARS1,-0.07073873415350292
ARMCX6,0.08667551611265027
PCDHA4,-0.2904043760658897
STX1A,-0.13191955418948595
MFRP,0.4684057141772072
ANKRD27,-0.06372620815891919
KIFAP3,-0.18391484530773927
LNX1,0.22190886636871893
LONRF1,-0.1431666424406667
DHRS3,0.17124270186918172
CHRM5,-0.32173169784523137
ZNF468,0.11050346064322081
HAL,0.20071977960191054
NUTM2A,-0.13776288252242413
FOSL2,-0.087725618052932
RINT1,-0.11376045395630463
ZFAND6,-0.08788381650125054
RMND5A,0.0960426826285723
B9D1,0.07472589033748929
METTL17,0.0826535755890366
P2RY6,0.15766031750330636
ELMOD3,0.08951466152317213
AP2A2,-0.0752140897664064
ISM2,0.22444046996792247
KCNIP4,0.4150889840729147
PAX6,0.2655865770705327
DECR2,0.08531794708958423
C2orf76,0.13033145613137162
GLRX2,0.09546774957443785
PC,0.09641341652735731
PACC1,-0.07588351826704566
PROC,0.16328867782152848
HILPDA,-0.08474473480235888
SMIM11A,0.12063162061846382
LRRC71,-0.3686956029039106
POLG2,-0.07899900525255478
GNG3,0.3045758480609741
FAN1,0.0951454172754935
ORC1,0.07073470626667071
TAF2,-0.07329914328219553
ATP5F1E,-0.09001507346709052
FHAD1,0.1720190798856591
LEKR1,0.20936551949074556
COL16A1,-0.09783800347723708
NUDT2,-0.07528402683161323
ZNF585B,0.08320740529925383
SS18L1,0.07447880912623117
TDRD12,-0.23749520928499565
PCP4L1,-0.13954323447695266
TMEM200A,-0.08678104809569485
RPS27AP5,-0.19007912131963434
SH3BGR,0.4122737929605491
C12orf56,0.22795829805987464
PDCD4,-0.17361277703968225
NT5M,0.13940680751060472
ABHD5,0.07762816501874946
CCDC149,-0.11619588240437119
IFNA1,0.2559010168917558
MCL1,-0.0867087900579159
KRT33B,-0.24957795494909732
C4orf50,0.3471101218897804
ACP1,-0.05985644826464117
ARL2BP,-0.12994238901524513
TTC34,0.4672064607290867
CHST10,0.09855163269874968
MRPS5,-0.06282089070643443
TMBIM4,-0.13799794913433536
SPIDR,-0.06429934566904148
STYX,-0.07442325876302085
TMEM176B,0.3670849527461639
GLYR1,-0.09998854581237446
STRN3,0.08447612558062828
RASD1,-0.22242686378871418
TMEM143,-0.09619926613800046
ATP5F1A,0.07956349801565082
ANGPTL8,0.23574359902902556
SLC38A2,0.09166846329639772
ADCY2,0.371671245908949
PCDHGC4,0.19360551382234867
PCMT1,0.07218247765720852
ACTN2,0.3024218707954876
TNIK,-0.12605019497251857
CACNB1,-0.10480029851906617
SH3GLB1,-0.08061347591113571
DOK4,-0.07822348368977206
NSMAF,-0.06314311750472208
DMWD,-0.09165731079851197
LILRB4,-0.3943258880872922
SLC25A32,0.1355502374460633
HAPLN3,-0.12422697355421276
RRM2,-0.07393261226010807
SPA17,-0.08454431880247174
COG2,-0.06819231340292721
SREBF1,-0.09088720608037794
ADCY3,0.07712053878031597
UNG,-0.06892263450202052
GDPGP1,0.12961615999862572
HES6,0.11024293248642214
RTL8B,-0.12099571830407771
INTS13,0.11179612889111752
SELENOS,-0.06939847284757826
PTCD2,-0.07487275739537519
C5orf22,0.10650560085701005
CTR9,-0.0752514812621686
CCDC63,0.47022395689869667
FBXL8,0.11738987157060483
ADAT3,-0.1430424750079432
SPTLC2,-0.06982868799046738
ZNF610,0.23931128167310173
FAM153B,0.3536388351732149
LNPEP,-0.08881696425147746
RAD51B,-0.09997994643914634
LYG2,-0.22275760463407168
SLC15A4,0.07549306936290939
GGCT,0.19349606102917855
CGREF1,0.10756530774643736
EIF2A,0.09441709420907597
REG3A,0.4188621752817857
RPL26L1,-0.07057298080008291
IQCB1,0.12458066966034083
TBX15,0.35037221420952436
MED12,0.09209856187813638
MEX3A,0.0821349908922949
AL360181.3,0.12449907323779337
AVL9,0.06281152854713117
ZNF79,-0.0934561749246653
UBXN8,0.08464540402837545
SNX15,-0.1896370604087386
SLC6A1,-0.3369134397617058
CLDND2,-0.2051123241701612
MYZAP,-0.152867912040505
NOSIP,-0.07902336266230887
AGPAT2,-0.062157188553372926
LENG8,-0.10381509239316336
CDK5R2,-0.22537781016633116
SLC2A11,-0.11060156224821613
KLHDC7A,-0.261605019458044
CLPX,0.10731638817732059
TRIM32,0.06544164212865371
CCDC169,-0.22039261520835052
ERCC1,0.06528761974508669
PDIA4,-0.06298492430847767
"NAT1",0.11584345163054643
SLK,-0.08527900372650928
PRB2,0.3112109234744351
DPH7,0.10091618291136088
GBP5,-0.3014230412416581
ARR3,0.15941678985709326
TMEFF1,-0.23847533518640462
HIGD1A,0.15757681200452062
NUMBL,-0.10459319237047453
FBXO48,-0.11099109810948789
PPP6R3,-0.06253711449656689
ZC3H7B,0.08339260234337399
LRRFIP1,-0.08454343502341319
GAS2,-0.2635785874113338
FAHD1,0.06286228307211647
YBX2,0.19194297434553384
NCOR2,-0.1296205904794051
WBP1L,0.06829274910436155
BCAN,0.12708785041955534
DIABLO,0.10292495251565321
ABHD17B,0.08269901460038079
ZSCAN9,0.07200426942772228
C2orf73,0.30010406507833326
TRIQK,-0.1269079085086204
KSR1,0.09176495084134861
RBFOX2,-0.0696170926326757
HSPA4,0.07142269378677042
AKR1B15,0.2683842919483371
PSPC1,0.09755499478313735
MEIS1,-0.10037864864171421
KRT4,-0.3235347807591028
PDPK1,-0.0658879009969021
NIPA1,0.07908560839781552
ZNF562,-0.06210246136931259
TMEM80,0.08037701627000668
FGF22,0.23937276213738412
GPR156,0.11241091285408851
PTGES3L,0.1577168335293365
FNBP1L,-0.05800885596226721
TRMT12,0.07027738641723454
SPDYE3,-0.1754878381486963
SMG8,-0.07073204434202185
NUP85,0.0585507387749786
DNAJB7,-0.2715626426768413
LRP5,-0.07073336953748663
CREB3L4,-0.07795507729796997
HEPACAM2,0.33044130019955553
CUL4A,-0.06295306412886824
SNUPN,0.06635847454851679
TPP1,0.07262740813707542
MCTP1,-0.11383653232518744
HINT2,0.11281064205603444
SOX11,0.4016388111360887
MIPOL1,-0.13541512953514695
TRANK1,-0.171958655161577
OR51L1,0.39956185523556625
TTC29,0.2861771965980015
ARCN1,-0.06921103149263406
KDM1A,-0.06072830881601548
GBF1,0.07911293581317731
NEO1,0.09476901312404006
CWF19L2,0.10077149665274229
FDX2,-0.34517323466349925
ZC3HAV1,0.07187582149031937
MTX3,0.10443138733233052
KCNA7,-0.14286923219212952
NOL4L,0.11353064548148034
TMEM177,-0.07548455429490752
HYKK,0.10096660583986374
ZNF843,-0.2337648324951014
NUSAP1,0.16259967870502612
PLAC8L1,-0.13738751195835938
TRPM6,-0.22101190765801185
ABHD4,-0.0729674637754875
INHA,-0.24214827441174797
SPSB1,0.10613771422118648
TIMM21,0.06643285116716811
FANCG,0.059154661926892976
PDE6D,0.0808665872607684
CAVIN2,-0.1572553651167678
PAICS,0.06801425713573973
TAF1D,-0.09872468934360847
RBFOX3,0.2012694271468118
CBR4,-0.12179351867903584
RANBP3,-0.07883178928347706
PAIP2B,0.0916202555281707
SNRPD1,0.07281764550555926
MANBA,-0.1184408069906596
NPIPB13,-0.15140875197979561
KCNC1,0.1820435235243269
C1QTNF3,0.2165132204023588
SECTM1,-0.1271215538469156
GIMAP2,0.19000017198577834
AP3D1,-0.08534580189197331
EN1,0.2552179400605697
TAF15,0.10086837722360766
COPRS,-0.06606053907962442
CAAP1,-0.08170709480081896
SYMPK,-0.07650926049349503
ENOPH1,0.07726898521684128
N6AMT1,0.07308334886753527
C10orf88,0.10233797813949295
HCK,0.35103886731988404
MYPOP,0.0855093403039525
OTULINL,-0.10599688124698961
ANKRA2,0.17796195916410734
RHBDL2,-0.13911538993699446
TTC9B,-0.2584682703013682
SPG11,-0.06461578471402984
C2,-0.177487460917846
PDIA5,0.05752177663768502
LEPROTL1,-0.07138013546523475
ATP5PO,-0.11881778957456537
RAB20,0.10663975585343707
KCNC3,-0.23336676748286267
TRIM4,0.09559588155321282
THRA,0.09396638452260554
GNRH2,-0.23757115572538878
SLC35E1,-0.06582872415471118
TSPYL4,0.0889491654576522
ESRRG,0.311583594141161
PIGB,0.11452521052214329
SPEG,0.0743571044972808
GNPAT,-0.10185876071967363
SSX2IP,0.09386047913242476
HMGXB4,-0.06825378401586585
CDCA3,0.06993691257927287
CNOT1,-0.05765724313248623
ZNF205,-0.08931983952885429
E4F1,-0.08343596446628544
SLC5A2,-0.26055707301625425
ADGB,0.3365036768324227
ZNF35,-0.10117292199552515
BRIX1,0.15973647475346162
SLC25A18,0.11807446598891894
LBHD1,0.11278332299321005
HUNK,0.35276459342007843
MRPL38,0.0977757396408971
FGD4,0.07856286607219304
DNAAF3,0.14147235052503734
COX7A2L,-0.06253386220682242
KRT83,-0.2623722964199671
ATP10A,0.34265348624453323
MRPL50,0.09736026911752796
GCNT7,-0.1510515841863058
RGS6,-0.30898776044724996
ZNF575,0.14271196273581338
ARFIP2,0.0684427958641028
GTF2F2,0.11641558253139507
PCMTD2,0.07431270700323334
PAM16,-0.0968108315225678
SLC28A1,0.35768985523388697
SLBP,0.057934186400023596
ZNF697,0.07920316888621994
MPLKIP,0.08764261782755392
AGBL3,-0.128083650187054
WDR41,0.10144570338377805
GPX4,0.05766776546004962
COX8A,-0.06428895115084822
FNBP1,-0.08251351918550003
MFAP1,0.06110018987386614
CFAP298-TCP10L,0.14733124280790283
FOXD4,-0.16357211810302238
KCNJ13,-0.3283474772122309
HERC3,0.14856591667684588
CHODL,0.3083062059966121
ZNF596,0.13117562457328355
AP000812.4,0.17527750044397958
UBA2,0.07207095805770118
SFRP5,0.23150635920248805
MUC3A,-0.2053137100648278
CD247,0.21302398968529832
CHMP6,-0.07572038040494308
HYPK,0.1368660217755569
MAP3K3,-0.06454025848010739
HAUS7,-0.11718999909241763
ZNF195,0.06844004523799124
SMARCC2,-0.08486347697862781
FLYWCH1,-0.05577508129598778
INTS6,-0.054169966641484976
ATP4A,0.28011191401226254
C3orf14,-0.13481595094121113
ZNF557,0.07172624147110364
MAD2L2,-0.057657564436674545
APOOL,-0.05765219437037916
CTSD,-0.05738692121144557
KLHL8,0.09480836382672843
TIMM44,-0.0775314581101248
AFP,-0.32614234833215466
FOXD4L5,0.29527874036162405
HNRNPA1P48,0.11187589545838325
C12orf60,0.13203469751803723
MYOZ1,0.1822571957000554
CTNNA1,0.06043290168689167
ABCC5,0.07507059873903484
EFCAB11,0.10525591428961811
POP5,-0.06413945374709482
CXCR6,0.18545553129686146
FTO,-0.06325976028661373
G6PC,0.4285082065420781
HAGH,0.060382258789230286
WDR45B,0.05691165026295614
CTTNBP2NL,-0.08740044205218575
AHNAK2,-0.10226136289132783
CD22,-0.2119237938838935
KCNS2,0.15638928155603826
C19orf18,0.19062408567979838
DNHD1,-0.07672079844126058
GRIA4,0.27013144359884744
JADE2,0.09778982564120457
EIF2B5,-0.05978660728629176
NSMCE3,-0.06910416609623886
TSPOAP1,0.13091223345791758
SERBP1,-0.06401875335845343
CCDC81,0.21797546888399266
DNAAF1,0.15020997851829748
CAMK2N2,-0.1040584100184918
HDAC1,-0.05389382759390487
RTRAF,-0.08488376967806979
DSC1,-0.32489707735119006
MANSC1,-0.06696144032282553
MSX1,-0.130525070039343
DAG1,-0.0904848872433051
NRG2,0.11823626032641649
BPTF,-0.08104669984585698
PAPLN,0.13030799476980726
SLC25A53,0.10376117487112836
RBSN,0.053544130582324344
CDC37,-0.09043101102311207
PDE4D,-0.07810294490562789
CISD2,-0.08262538161565029
TBCC,-0.07022783916820309
PCSK2,0.35452345699880566
RANGRF,-0.08601200943685644
DUSP2,0.2862743898712656
MEP1A,-0.24516326117002277
ACSS1,0.07460448537513166
SLC66A3,0.11549609290925145
NBPF12,0.07252248511148329
DDX47,0.15097183588770346
THAP6,0.07271846633925527
TMOD4,-0.1543338820055288
OPN4,0.32240951694866954
LMLN,-0.1051049615752931
ZNF521,0.32662153905028135
HDAC10,0.12743947250484788
GCHFR,0.14182051681582566
ZNF18,0.08802837015241705
SLC2A6,0.06789274742080494
PSMA6,0.08883335749893279
TCTN2,-0.06450947811516089
NPAS3,-0.31653897937190556
STK11IP,0.0777487002243792
CD47,0.12064029836901073
HOXA10,-0.11068857204985579
ACIN1,-0.07755927221978805
FAM120AOS,-0.06416826473670392
CFAP97,-0.0629911998891855
CDH8,-0.3213949313025427
SHBG,-0.15281383757785427
MYOM2,-0.16073215072038372
C2orf42,0.07677638277497918
NDST2,0.10733860615112696
WDFY4,0.251338249874439
RCBTB1,0.09211248004401504
PTTG2,0.1652829986281001
DEPDC5,0.07772706366236044
TNNI3,0.17476239264357102
PPP1R2,0.05473740088721099
PEX1,0.09700358774530132
PIGP,0.10127458367932753
NDUFB11,-0.048760549905603766
GLI3,-0.08670432582077858
USP5,-0.06038456955288449
BCOR,0.0916074603416971
POLE,0.0709505348884187
ALKBH1,-0.06039920622993206
RFLNA,0.15666263738673739
CFP,0.23978010114912698
KDM4D,0.07302500630477464
MAK,0.10642470819109495
PCCB,0.051566705058794654
TPCN2,-0.07041813698662641
FSTL3,-0.05428909515622084
C16orf87,0.09217333749080618
FAM136A,0.051962585649234005
CLSTN1,-0.06619015630214191
TMEM198,-0.09713082484473487
RNH1,0.061547214290445434
AGL,0.1208460176948184
NUP210L,-0.17331632283902118
EIF1B,0.05594357577694203
CYP11A1,-0.1322787494972367
COQ3,0.09301914451461314
H2BC11,-0.08082824135146446
ATP5PD,0.06827583363986846
PKNOX2,0.1780294709708452
FOXP4,-0.08914732578792874
DAND5,-0.14751895414865016
NYAP1,-0.08491252949166682
GTF2A1,0.06361114368427456
GALNTL6,0.23655030483410994
EFS,-0.15562535355997317
TULP1,0.3169708646235346
CHRNA9,0.24935255907287987
TMEM260,-0.06747337782837648
"NACAD",-0.1014934882128937
DSCC1,0.09672276365337697
VPS16,-0.05376776836328766
TUBA3D,-0.1016163557111796
RPS6KA6,0.12089014487267667
FBXO15,-0.21758606190427787
MMP21,-0.20798696318935292
TMED4,-0.05170875409415294
ERG,0.22728815015241913
UAP1,0.050457449321372486
ZC4H2,-0.08017735877308789
NRIP1,0.08345514966693474
H2AC13,-0.15709343351325694
SH2B2,-0.07975891777794074
ERCC4,-0.05850137900336443
CTAGE1,-0.23002295545103607
SNORC,-0.0978321016432953
PRRC2A,-0.07782394881356318
IPP,0.08942876985013742
TMEM74,0.1435287021475247
MAP4K1,0.1508338785861098
WASHC5,-0.05799198667594113
CNTNAP3C,-0.1336450666953572
DPY30,-0.0733720815224217
ACRBP,0.14852291835393305
RPF2,-0.05034738793655304
RWDD4,-0.09522347056929902
FAAP20,0.049426238939183166
SEPTIN3,0.12011193483885713
C9orf24,-0.17135199022563352
OR51F2,0.3887232580505602
RBP5,-0.08772791286527
MT1A,0.15163836676321382
NOP2,-0.1246044898796087
DNAJB9,0.08523980074370917
AIMP1,-0.0758985762206083
AMZ1,-0.12695588049920067
MARCHF2,-0.06378443802856948
CCNDBP1,0.08066845313280363
GOLGA5,-0.058867851097254446
ZBTB48,-0.06214608441980313
C2CD3,0.0628205852406838
ANXA7,0.05519432173335668
PRPSAP2,-0.0691284138352284
NDUFA12,-0.05147941807235554
VTI1A,0.050700955915510576
TPI1,-0.0672234282093137
MAGEB3,0.3041078168512091
BMI1,0.06878309584924297
TIMD4,0.3859450114816528
INTS8,0.08219288674379786
UBE2K,0.053503546445462305
KIFC2,0.08537478893885084
LIMK1,0.06073597929865143
LARP1B,0.06249598464284537
CENPB,0.06323015845179894
NSL1,0.0669258273982532
ANKRD11,-0.0773815846989575
GSPT1,-0.05617755682363227
DCUN1D5,-0.07535895774306069
LMO4,-0.07718087799655425
SMIM30,-0.08594148832945415
HYAL1,-0.13945685099329203
NEURL1B,0.10580367983296536
MOGS,-0.0521634569760892
OTUD7A,-0.11885006580956341
TBC1D2B,0.05934292672217662
EIF3B,-0.06767472367632921
PPP1R12B,-0.05397836550661547
CTSK,0.08045650947399034
HMGXB3,-0.05515558188218127
PLA2G4F,-0.26189250969153854
ZNF837,-0.13133105633746692
TMED10,0.05380412805101852
TMED6,-0.14210744132712888
AKR1B10,-0.15704267730572696
KDM5C,0.05437006703828863
PPP1R3G,0.11449109698488741
ARMCX1,0.05669439505705106
OGN,0.18292091613524625
DHRS11,-0.054179748664212934
NOBOX,0.3274076719859972
PAK2,-0.05116042232125564
GATD3B,-0.07655933009040755
SAFB2,0.09932696855991795
TRIM2,-0.07766624207672965
DHX9,-0.04772976681986755
NKD2,-0.27510100886523386
RPL36A,0.08973380516622283
HARS2,-0.07690255889035186
RPL6,-0.06398201231441292
BEST2,-0.17874362501338154
CDC14C,-0.20697047078041023
SIN3A,-0.05922650576886217
SLC15A2,0.1626327945296977
OR11H4,0.2905840019272937
SNAI3,0.12282917897579389
THYN1,0.05224902353223786
MSS51,-0.08820710271640851
MTRF1,0.06672345181514748
TCP1,-0.07612172345419259
RNF135,-0.06208727469963842
PHF20,0.0451446763921314
ZMIZ2,-0.09357755700798939
PIP5K1C,0.08084929496427895
SLC22A6,0.3199579002680385
KRT31,-0.26420153128526547
TMLHE,-0.0662929945345927
EDEM2,0.05984119442187329
MED9,0.05798649532700085
TRAPPC2B,0.07758170809712715
TMEM160,-0.06418549521171833
PSG3,0.3220751458812403
CRPPA,0.09954905597996315
C5orf63,-0.0617258327896501
SRSF4,-0.047286634775217974
LRRK2,0.13101370069427448
RAG1,-0.10966686257596192
ZNF805,-0.06083171789353885
DNLZ,0.19996231961881542
KIAA0895,-0.062299001237929946
PRELID3A,-0.07686859762790052
VAPA,0.0770798628087121
MAP3K20,-0.04713597820489029
CDKAL1,-0.05346494303674024
CCDC192,0.22356486567566627
C1orf162,0.13136955500553626
ASPRV1,-0.15367916710329343
TRIT1,0.06387329737057877
SCAPER,0.05782822704857696
HNRNPK,-0.048019922834454706
C6orf47,-0.06640070277743396
MYL12B,-0.07135294456517992
KLHL11,-0.055671844644600205
PFDN1,0.04879614071861948
STK4,-0.048388510637455424
MROH2A,0.17084894327533617
EXOSC3,0.08467457588524364
ZADH2,-0.05187220313271869
NFKBIL1,0.0708287441194834
IST1,-0.04682582961602569
NEIL2,-0.054925416618113655
CFAP97D1,-0.28968733332042845
ACYP2,0.06403465371859324
YTHDF3,-0.055581859100772
VWCE,-0.12875803625401394
KRT1,0.2759459748124392
P2RY11,-0.10732667212282841
PFKFB1,0.12772175789156753
FANCA,0.05608688880738065
ELOC,-0.06296146882442188
PIGS,0.04521513185764452
CDS2,0.042901758288460816
SAG,0.2641413339246409
SNAPIN,-0.04942548926257998
PGS1,0.04870107369426466
JUN,0.06350223014716264
GTF3C4,-0.045917334575718956
NBPF3,0.051339221377851026
ZFAT,0.06914325691168781
PEX13,0.05500301068280861
ZNF572,0.11330195574855317
TMEM266,0.10509205591333627
SAMD4A,-0.05657081203249009
INIP,-0.044306974482004435
BTBD18,0.1240143857463592
CABLES2,0.062357576939118795
CPSF1,0.05191149419240814
NCF1,-0.20737486593034463
YY1,-0.04342177743589362
ZDHHC20,-0.05459298113020025
MASP2,-0.09875034306911734
DEPTOR,0.13267264667008272
TEDC1,-0.07946345547454031
ITGAM,0.18237289158558134
TOMM20L,0.22059194310306848
INF2,-0.06531337353828191
TIGD4,-0.15177134735402584
MAP9,0.11026961205145598
NCOA7,-0.05094724494156458
MAGOH,0.07215060295939595
SZT2,-0.06831673233037402
SELENOH,-0.08688567213297241
MYOF,-0.051540912774477185
WASHC3,0.07925301532619936
PSMA5,0.05634319734071546
OXSR1,-0.04129010192179186
ANO10,-0.055685361680623165
CDC25A,0.05039951220364707
GRIN2C,-0.10865783353245798
TRA2A,0.05287941334747451
SON,-0.05168864201953894
SPCS1,0.043518533765603634
H2AC16,0.18785559160260368
BRD9,0.045430055204973084
TPT1,0.150235245833024
ZCCHC9,-0.05297459316062217
PDCL,-0.051153108865441936
INHBC,-0.1894521621417119
USF1,0.0540314704424016
CCNK,-0.05200600533558496
CHRNA5,0.0720425006717174
ZNF93,-0.07175644226586374
FBXO10,0.08069811962674502
RASL10A,0.21545772936310748
NXPE4,0.2951912893056536
PSMB4,-0.04889807638829756
SLC12A5,-0.17104883765309772
CHID1,0.051287423316779844
TPM4,0.0560348480024876
SMAD2,0.05252125740579145
KCNV2,-0.16793463859912797
HSD17B1,-0.07399800794709183
UTP15,-0.06039936954066392
INPP5F,0.05111654748624191
CD99,-0.05915114073962366
TBC1D9B,0.058217224698840504
MARS1,-0.0528418851305019
DLG1,0.04447541784945955
MSH3,0.08353709891863174
ANKHD1,0.07204935063621287
NUP50,-0.04884720772648679
FKBP8,0.05298429648060419
CCDC12,-0.05136320612985288
CCNYL1,-0.047612873267534536
UBP1,-0.05065228289147958
XG,-0.21014722532690383
ARMC10,-0.09495025790159858
HMGA1,0.09174655294867377
TRMT1L,-0.07151352936467908
IFT43,-0.06251740762941302
PCDHB5,-0.2542089160804324
AANAT,0.1250189309316078
GPR85,-0.09654806300189459
NDUFA5,-0.04566495080346218
IDUA,-0.07398719944682654
SLFN12L,0.17226003681005553
NCKIPSD,0.05342542357705929
BNIP5,0.21454689758555687
SMIM15,-0.04940885199776264
LARP4,-0.044021082351502656
BEND4,-0.28439286181278584
REXO2,-0.053423519638020264
HDDC3,-0.07172034053140477
CKAP5,-0.04143156665576931
LILRB3,-0.09843339237750172
GTPBP8,0.053565946284020255
CLDN12,0.05385144336506712
ALOX5,-0.1740928412040974
PRR22,0.13683320767028245
PRPF38B,-0.06171916106558127
SSR2,-0.044827188814724105
B3GALT4,-0.09476123230337606
NOXA1,0.1389176808633328
GAD1,-0.12764428503936756
UNC45A,0.048478391347244604
SELENOT,-0.0785199090209536
CCDC77,0.04210152687813323
ZNF473,0.04640377178312255
SYTL3,-0.07268783321804742
PGLS,-0.04790343135359001
MCM9,-0.046580591033411355
NFATC3,-0.05090458520867556
ABHD18,0.05500134581289351
JUND,-0.043695060156437496
TBCEL-TECTA,-0.1341212025863524
MAP6D1,0.14058162456766035
RTF2,-0.040291454901969705
SEC14L5,0.14610753397940993
RAVER1,-0.07041370460740423
ZNF324B,-0.07198086677346673
RUSC2,0.06574771614435827
